word,count
unbeat,2
engend,1
"40-50,000",1
leighton,3
checkout,2
archi,1
value-for-money,1
396,2
1=.6264,4
360.5,4
611.4,2
squib,2
telebank,4
redistribut,5
tilney,6
charterhous,6
1=.6054,10
rudd,6
capp,1
16-1/2p,1
678p,1
466.5,2
jolli,1
tyso,6
mcfadden,3
680p,1
telewest,5
119.5,1
197,3
476.5,2
1206,1
skimpi,1
251,2
95.79,1
12-1/2,2
440-1/2,1
615.5,1
mw,1
40.125,1
11.07,1
geotherm,3
nebraska-bas,5
10.06,2
12.72,4
kiewit,7
11.17,2
894,3
gas-fir,2
hollobon,6
newcastle-bas,1
seaboard,2
226,4
sokol,3
head-turn,4
over-caut,1
baa,2
iod,1
worst-cas,1
764,1
7.5-percent,1
quarter-point,1
637.4,1
710-725,1
1=.6165,3
721-1/2,1
1115,5
1=.6005,1
627p,1
30p,1
4-1/2p,1
27.5,2
623p,1
708p,1
608.,1
21-1/2p,1
severn,9
northumbrian,2
pud,2
572.5,1
coastlin,3
823,1
1253,1
1.52,3
over-egg,1
norweb,5
hawkin,8
705.5,1
745p,2
34-1/2p,1
731p,2
underton,2
byatt,3
hyder,5
langdon,1
ofwat,4
585,4
dobson,1
548-1/2,1
assuag,3
826,3
non-essenti,1
multi-util,5
547-1/2,1
seep,1
738,1
571.5,1
1150,2
671,5
canni,1
772,1
culfeath,1
1450,1
592,1
sleaz,1
shackl,1
littlechild,1
manweb,1
mccarten,3
169,2
hypermarket,1
savacentr,1
307,1
counter-indemnifi,1
pbt,2
0940,1
120.4,1
582.5,1
standbi,1
72.9,2
non-regul,3
14.6,3
624,2
entergi,6
enetergi,1
746-1/4,1
56.5,3
934.2,2
1310,1
1.225,9
1440,1
114-1/2,1
paracetamol,1
unichem,2
anadin,1
kingfish,1
superdrug,1
non-prescript,1
seltzer,1
alka,1
638-1/2p,1
654,1
chemist,2
whitehal,1
painkil,1
everday,1
60-day,3
918.6,1
21.2,1
rebutt,1
1127,1
welsh,4
pound-a-tim,1
m40,1
swalec,3
755-1/2,1
12.6,3
80.6,1
169.5,1
warwick,1
largish,1
100.7,1
transrout,1
capitul,1
illog,1
6p,7
contriv,1
278.9,1
192p,1
4.45,1
"1,300-1,500",1
1109,1
nonchal,1
156.4,1
timid,2
690,4
coher,3
hickey,5
baffl,3
videotron,10
tressan,2
661.5,1
348.5,1
fractur,2
143.8,2
474.5.,1
maccarthi,2
647,1
555,3
650-657,1
1320,1
609.75,1
645,6
ahosrlti,1
newquay,1
121.4,1
unexpectedli,9
1=.6004,1
636,2
70-percent,1
giddi,1
1600,1
662-1/2,1
617,1
looser,2
593,2
33.7,1
perk,4
611,1
165.4,1
1056,1
470.,1
383.5,1
self-scan,1
"41,810",1
cute,1
4.05,1
362,2
100.,2
228.2,1
950.4,1
453,1
carlsberg-tetley,9
23.59,2
mllion,1
overstock,2
domecq,8
11.82,1
11.60,1
612.5,1
20.4,2
1144,1
565,3
577.5,1
342.5,1
562,1
noram,1
re-emerg,5
crackl,1
monday.shar,1
1543,1
747-1/2,1
hawley,1
mangag,2
nii,1
"1,460",1
partly-paid,1
667,2
brand/market,1
947.4,1
661-1/2,1
kee,1
magowan,2
axa,5
selvaratnam,2
mutut,3
tomlinson,7
613-9286-1421,12
site-specif,1
hedland,1
bhp,12
awu,2
unionis,1
rothburi,2
blass,2
14.20,1
9286-1421,7
187.4,1
33.4,1
169.4,2
mildara,2
ebit,1
"539,000",1
kunkel,5
cub,2
australian-bas,8
july/jun,3
hectolitr,1
"392,000",1
0325,1
122.4,1
604.2,1
71.6,1
67.6,1
lousi,5
prescott,3
104.9,1
full-cost,4
689.3,1
largest-quot,1
201.1,1
magma,4
9.8-percent,3
683,4
543.0,1
65.2,2
top-20,1
upton,1
61-3,7
wine-mak,1
inntrepreneur,3
stong,3
thirsti,3
weakli,2
293.3,1
asset-sal,1
elders-ixl,2
merci,1
euthanasia,1
nitschk,1
atlhough,1
monoxid,1
outback,1
missionari,1
slicker,1
themslv,1
vein,1
kevorkian,1
how-to-do-it,1
assisted-suicid,1
lethal,2
rollar-coast,1
carboard,1
amcor,2
abysm,2
box-mak,1
macfarlan,1
top-10,1
breakfast-cer,1
holfed,1
338.8,1
cost-reduct,1
carboard-box,1
rapid-growth,1
7.62,1
pasminco,1
greenback,1
base-met,1
steel-mak,3
coal-fir,1
new-technolog,2
creditfocu,1
raw-steel,1
old-technolog,1
81-year-old,1
flat-foot,1
car-mak,1
kingstream,1
dever,1
feng,1
faze,1
everbright-ihd,1
7.74,2
athol,1
lapthorn,1
kavouraki,1
apprias,1
keat,1
palapa,1
dodgson,1
short-wav,1
government-ord,1
612-9373-1800,1
c2,1
anti-asian,1
flare-up,1
30.41,1
condition,1
1.043,1
harvey,2
whitegood,1
yeaer,1
discretionari,3
east-coast,1
heatwav,2
nta,1
guesswork,1
spicer,1
46-percent-own,1
359.7,1
ucb,1
16.02,1
slighter,2
kati,2
33.8,2
eck,2
statistician,2
tideman,2
shakesheff,2
1.441,2
canyon,2
anglo-australian,1
1.097,2
safak,3
six-week,2
shut-down,2
bingham,2
lihir,2
grasberg,1
1.067,2
umit,3
modif,4
plc-cra,3
rtz-cra,6
hamanaka,2
22.8,2
escondida,1
tight-fist,1
choru,1
shocker,1
homewar,1
chime,1
mclay,1
cba,4
piggy-back,1
indo-china,1
asia-focus,1
rba,2
cleari,1
diversifact,1
17.59,2
17.48,1
pre-aborm,2
17.20,2
steepli,3
over-subscrib,2
temptat,2
stag,1
diffcult,1
chatterton,2
unshackl,2
double-brick,2
pergola,2
lanyon,1
coghlan,2
defraud,2
whilst,3
falsifi,1
cardiac-impl,1
gough,1
dour,1
sarawak,2
6.88,2
incitec,1
1996-,1
vinyl,1
manufactuer,1
ethan,1
polyethylen,1
62.4,1
sounder,1
195/96,1
naphtha,1
1995-,1
liquifi,1
australian-dollar,1
unkind,1
264.8,2
"130,157",1
boyn,1
kaolin,1
"313,000",1
capral,1
half-own,1
tiwai,1
tabcorp,2
latex,1
ansel,2
rubber-glov,1
iisi,1
yeah,1
glenbrook,1
"700,000-tonnes-per-year",1
electric-arc,1
despatch,1
mcneilli,2
oh,1
toop,1
lanc,1
price-set,1
oversubscript,1
forgeri,1
dual-list,2
26-percent,1
legalis,4
2.55,3
2.86,2
bhd,3
0455,1
southbank,1
show-cas,1
state-govern,1
.i,1
gent,2
yarra,1
mol.to,1
pmp,1
etu,1
july-jun,1
2.76,1
neill,2
3.06,1
74.5,1
3.76,1
58.38,1
celciu,1
coke,1
6.80,1
0125,1
12.25,1
arthurson,1
arl,1
news-back,1
fynmor,1
superleagu,1
40-percent-own,1
ellis-doff,1
raewyn,1
140.6,1
fizz,1
2.54,1
pun,1
azon,1
verbal,3
ru,1
over-stretch,1
bba,1
mungo/monan,1
jb,1
chata,1
15.58,1
811,1
undevelop,1
17.31,2
chihuido,1
9286-1435,1
10-percent,1
theuma,1
amwu,1
procurator,1
"1,791",1
"3,612",1
derelict,2
"2,535",1
"2,496",1
literari,4
oslo,1
holbrook,1
14-1/2,1
bosnia,1
gulag,3
re-arrest,1
.that,1
barshefksi,2
lunchtim,2
aziz,3
western-bas,2
storm-cloud,1
ardent,2
rafidah,3
infotech,2
member-in-wait,2
ruggiero,5
davydov,2
dispers,1
renato,5
ita,2
yukihiko,2
ikeda,2
quad,2
hunker,4
chok,1
rules-bas,1
pei,4
changhong,4
incept,3
goh,1
miracl,1
undu,3
forward-look,1
acces,1
veil,4
globalis,1
disori,1
espous,2
disobey,1
suli,1
4.00,1
conductress,1
obey,2
overexpos,1
overextend,1
cadtic,1
shatter,5
kaifu,1
brazen,2
whoong,2
ou,2
nitrat,3
yangxiang,2
manhunt,2
gyamco,4
ammonium,3
sporad,8
plaqu,3
muffl,2
radiu,4
ceasefir,1
owada,1
high-rank,1
hisashi,1
urng,1
warmth,2
bodil,1
stink,2
martial,1
lavatori,2
high-spend,1
yak-hair,1
ex-hippi,1
altitud,2
noxiou,1
borchgrevink,1
shangri-la,3
8-10,6
jokhang,2
rarefi,1
unglaz,1
inaccess,4
nomad,6
higher-end,1
beth,1
everest,1
"29,028",1
toilet,1
awestruck,1
niceti,1
sceneri,2
grindal,1
magnific,5
bike,1
low-budget,1
"8,848",1
sanit,1
awesom,2
fabl,2
odour,1
"3,680",1
indescrib,1
yak,5
lizong,1
92.,1
mainstay,1
extravag,2
leftw,2
"15,000-charact",2
lip-servic,1
flag-rais,1
profit-bas,1
suffus,1
impervi,1
dissuad,2
sledgehamm,1
most-want,1
"33,879",1
"77,611",1
pa,1
accustom,2
faux,1
chilli,1
solar,2
reuseabl,1
spectrograph,1
alfa,1
liheng,1
two-tonn,1
fangyun,1
plann,1
vice-administr,1
telescop,1
shijian-5,1
guoxiang,1
lunar-land,1
anti-matt,1
telemetri,1
fuxiang,1
spacecraft,1
anti-western,1
dictum,1
channelsurf,1
afair,1
nowaday,3
annaud,1
mathison,1
luminari,1
gere,1
scorses,1
scriptwrit,1
jean-jaqu,1
befriend,1
kundun,1
infotechnolog,1
huaqiu,2
winston,9
guotai,8
21-22,2
unannounc,2
moveabl,1
highly-decor,1
oddest,1
artisan,1
poverty-stricken,2
jowl,1
emboss,1
"1,590",1
artifact,1
brocad,1
1.0=8.3,1
goat,2
tibetan-manag,1
wrought,2
wool,1
serf,2
colourfully-paint,1
ciduan,1
synchronis,1
277.1,2
wenhan,1
herder,1
one-room,1
"2,560",1
cheek,1
tibetan-nepali,1
sink-or-swim,2
mass-product,1
consumer-l,1
148.5,1
re-employ,1
haemorrhag,2
robbi,4
choephol,2
xigaz,2
fulbright,2
100-metr,1
espionag,2
scholar,3
counterespionag,1
house-to-hous,1
choephel,2
amateur,2
rectif,1
barnett,4
life..,1
unjustli,1
66.291,2
dongsheng,1
fengqi,1
63.743,3
overheat,3
20.07,3
"1,163.05",1
capital-strap,1
922.34,3
over-specul,3
rigdol,1
mckay,1
baosheng,1
culinari,1
dairi,6
knitwear,1
unparallel,2
yaju,1
cashmer,3
nepali,1
snowland,1
antimoni,1
kwang,1
entangl,1
chromit,1
borax,1
kesang,1
time-consum,1
0000,1
upside-down,1
henan,1
hooligan,1
haifeng,1
leader-turned-dissid,1
catch-al,1
proletariat,1
counter-revolut,1
firearm,1
annihil,1
sinicis,1
disco,2
"3,684",1
pro-tibet,1
oversimplifi,1
slaveri,1
chamdo,1
1962.,1
lantern,1
meadow,1
rag,1
"12,087",1
legendari,3
mediev,1
mig,1
40-odd,1
pilgrim,1
pennant,1
romant,1
goblet,1
mystic,1
prostrat,1
jingmu,1
donglu,1
chongren,1
zhimin,1
seven-point,1
baod,2
congreg,1
undergound,1
allegi,2
rome,1
xia,2
straddl,5
bourgeoi,2
party-link,1
unment,1
"15,000-word",1
commissar,1
beijing-sponsor,1
chargesheet,1
u.s.-driven,1
uruguay,1
icftu,1
two-year-old,1
barshefski,1
1986-93,1
half-way,2
touchi,1
prejudic,1
enchant,1
gush,1
cleanest,1
tolungchu,1
handbag,1
keyserlingk,1
recycl,2
footleath,1
jobs-for-lif,2
"24,000",3
deutschemark,1
jishan,1
spout,1
sew,1
tanneri,1
nepal,1
german-manufactur,1
1958.,1
1988.,3
china-germani,1
qinghai,1
niel,1
golmud,1
nightwatchmen,1
chengguan,1
shopkeep,1
counterrevolutionari,1
43-hour,1
effus,1
eastward,1
bitingli,1
pur,1
warplan,1
expedi,1
unravel,1
rust-belt,1
demobilis,1
"654,500",1
25.28,1
shenyang,2
171.5,2
"8,178",2
lubric,2
9.6-9.7,3
banish,1
wenli,1
wand,1
spit,1
zunxin,1
stalinist-styl,1
granari,1
unafford,1
12-hour,1
deifi,1
statesman,1
pro-deng,1
longed-for,1
self-rul,1
nyari,1
scholarship,1
changchup,1
ethnomusicolog,1
jampel,1
middleburi,1
18-year,2
wold,1
prefectur,1
counter-espionag,1
phulchung,1
985.3,1
"21,500",2
u.s-bas,1
poirier,1
abidjan-bas,4
sicc,2
unicao,2
callebaut-barri,2
cemoi,2
sifca,7
"86,000",3
zaan,4
cacao,5
defoss,1
ivorian,21
abidjan,41
cantal,1
kanga,2
perpignan-bas,1
ze,2
gherken,2
gauz,10
"950,000",9
droit,1
sorti,1
chargeur,1
gabon,4
konan,1
driot,1
farm-gat,1
caistab,21
cfa,19
federmar,2
yves-mari,7
kouassi,1
ivoirien,1
shipown,1
repaid,2
+225,25
koissi,7
humid,12
awn,1
mid-crop,13
upcountri,8
shower,7
jean-abil,2
gramm,6
jag,1
sivom,1
"745-755,000",1
pod,12
trailer,1
up-countri,13
dryer,2
pedro,19
saco,2
gagnoa,10
k,2
"150,000-175,000",1
strung,2
886,1
april-sept,4
farmgat,11
midcrop,4
overbid,7
893,1
withold,2
liff,2
bunc,1
44.8,2
dimbokro,4
47.5,2
northward,1
daloa,8
yamoussoukro,2
adiak,3
dalao,2
harmattan,10
late-decemb,2
sassandra,5
korhogo,2
"10,492",1
sahara,3
tabou,3
aidjan,1
ucepag,1
pierre-dominiqu,1
"43,000",2
gvc,2
sifcom,1
dafci,1
sogepag,2
"9,741",1
prefinanc,1
1=512,1
good-moderate-weak,1
unselect,1
vavoua,1
kablan,3
unhul,1
coffee-rich,1
abdidjan,1
duncan,2
toullec,1
unrip,1
"250-300,000-tonn",1
9-10.,1
1=515,1
three-tier,1
"590,000",1
biddder,1
pro-rata,1
disburs,1
european-back,1
dredg,1
sahel,3
downtim,1
africa-european,1
bunker,1
crane,2
gantri,1
squash-bal,1
food-substitut,1
nigeria,4
sudan,3
textur,1
emulsifi,1
gell,1
corlo,1
koran,1
hassam,1
fao,2
burkina,1
djamena,4
dye,1
indel,2
cfd,2
kitir,1
sodium,1
war-induc,1
nutriti,1
quartz-lik,1
sub-saharan,1
mahamat,1
slave,1
arsen,1
calcium,1
drought-stricken,1
perfum,2
strife-torn,1
acacia,1
forag,1
super-tre,1
"285,000",3
faso,1
glue,1
tarlah,1
pastil,1
blob,1
300-500,1
genc,1
gum,2
francais,2
seneg,1
solubl,1
caravan,4
end-januari,1
21-27,1
year-on,2
"120-130,000",1
mpb,1
end-novemb,3
1996/87,1
"3,750",1
nedlloyd,1
conveyor,1
delma,1
exporters/forward,1
gerken,2
amsterdam-bas,2
jute,3
ncv,2
"270,000",2
ghana,5
twenty-foot,1
cameroun,1
cmb,1
tip-up,1
bensdorp,5
sdv,1
belg,1
spliethoff,1
fio,1
bag-lin,1
leblond,1
oct-sept,3
sigley,1
kouam,1
tripartit,1
centre-west,2
makkram,1
haddad,1
duekou,1
gepex,6
guilgo,1
ekra,2
soubr,4
rhythm,1
15-tonn,2
sunshin,3
hussaini,1
daloa-bas,2
three-tonn,1
non-cocoa,1
dynamis,1
non-cpa,1
palm-oil,1
icco,1
ghanaian,1
"137,000",1
cpa,1
cocoa-produc,1
southward,3
mouldi,1
"250,000-",1
85-90,1
moist,3
meadji,2
"850-900,000",2
"213,000",1
"25-30,000",1
wilt,2
"22,800",1
handler,1
tail-off,2
announcem,1
pregnant,3
libya,6
supect,1
faya,1
miscarri,2
gendamri,1
chari,1
bandit,1
banditri,2
chadian,4
djimong,1
ltdh,1
streetchildren,2
idriss,6
gendarmeri,2
mbaibougu,1
marie-odil,1
apprehend,2
largeau,1
shoot-at-sight,2
thiev,2
docker,2
shoot-to-kil,2
non-appl,1
gendarm,1
robber,2
fianga,1
mayo-kebbi,1
wrongdoer,1
tikri,1
saleh,2
lazar,1
kebzabo,2
caisab,1
donor-sponsor,5
phibro,2
asac,2
mian,2
issia,1
"380,000",2
cherel,3
"710,000",1
"720,000-tonn",1
untrim,1
canopi,1
adom,1
chocodi,1
deputy-director,1
hi-jack,1
guillaum,1
worku,1
non-acpc,3
iaco,4
ibc,1
kaberuka,3
interafrican,3
non-memb,2
adroh,1
aregu,1
disag,1
5-7.,1
1=551,1
intiti,1
85-15,1
european-bas,1
debloquag,1
inter-trop,1
uncollect,1
month-end,1
drier,1
raini,3
20mm,1
8mm,1
42.5,4
21.8mm,1
bushtrack,2
evenut,1
landel,3
"3,337",1
cross-subsidi,2
"230,000-250,000",1
farmgate-to-ship,1
traitant,1
misdirect,1
unecaci,1
middleman,1
husk,1
"450,000.",1
pedro-bas,1
"130,000-140,000",1
conakri,1
"390,000-410,000",1
greyish,1
lmc,2
higher-than-budget,1
exert,1
back-seat,1
"264,557",1
"1,000-tonn",2
1=530,1
cfdt,1
malloum,1
pala,1
koumra,1
kelo,1
tahi,1
cotex,1
november-octob,1
sahr,1
"61,808",1
moundou,1
7.24,1
wetter,1
colonis,1
mahamet,2
"204,600",1
"83,991",1
kherallah,1
ibrahim,1
"209,750",1
cotontchad,1
ondr,1
7.12,1
"157,476",1
coton,1
95/96,1
arabica,2
48.9,1
17-19,1
inter-african,1
25-member,1
cents/lb,1
"12,840,000",1
96-june,1
60.4,1
99.29,1
blackpod,1
treke,1
yamassoukro,1
423mm,1
42mm,1
104mm,1
30mm,1
bondouk,1
cameroon,2
spot-driven,1
hands-off,2
three-tranch,1
self-financ,1
reset,1
october-septemb,1
"410,000",1
"668,000",1
"220,000",1
"35-40,000",1
fatti,1
ducan,1
full-to-capac,1
oct-mar,1
27-parti,3
multi-parti,2
moslem,5
mcgowan,1
kamougu,3
17-parti,3
much-delay,4
658,2
pre-stuf,1
pascal,1
alingu,4
abdelkad,3
uncontrol,1
125-seat,1
french-back,3
referendum,4
wadal,3
salvat,3
1960.,3
yaodamnadji,1
boycott,3
bawoyeu,2
813,1
french-built,1
kribi,1
burwel,1
chrisitan,1
well-dril,1
30-inch,1
kett,1
percent-shar,1
404,1
moslem-christian,1
half-desert,1
doba,1
"200,000-250,000",1
makki,1
adand,1
sedigi,1
ex-prim,1
multiparti,1
esso,1
landlock,1
oilmen,1
choua,1
cotecna,1
lol,1
mois,1
237,1
baway,1
jeep-bas,1
219090,1
1993/94,4
barem,1
"415,836",1
"856,732",1
replant,1
64.5,1
savon,1
safipar,1
oil-bas,1
going-rat,1
palmindustri,1
rushworth,1
socfin,1
dinor,1
palmoil,1
unilev,6
grinder,1
sipef,1
blohorn,1
"185,000",1
"640,000-650,000",1
"730,000",1
95-97,1
offtak,1
late-januari,1
9-10,2
"707,000",1
7-8,1
husseini,1
donor-back,1
doeen,1
rata,1
screen-bas,2
ooo,1
afcc,1
loose-bean,1
tranship,1
bag-load,1
aboput,1
tropic,1
mega-bulk,1
janauri,1
oic,1
bali,2
nainggolan,1
paian,1
volutari,1
26-27,1
57-member,1
cobbl,3
december-harvest,1
enza,1
"800-850,000",1
unders,1
deform,1
logisit,1
90-100,1
fungal,1
cooperative-lik,1
diabi,1
non-neglig,1
shimmer,1
re-affirm,1
gas-pow,1
mpsc,1
mccormick,2
2.40,2
fluor,1
32-3/8,1
"206,700",1
343,1
1240,1
joyc,2
"390,000",4
first-shift,3
brickner,3
faciltiy,1
non-gm,1
peregrin,5
southfield,4
gulda,3
luckey,4
penalis,2
aftershock,3
transplant,3
particuarli,3
mid-14,3
btion,1
f-serieswel,1
currenli,2
hagenlock,4
lebanon,3
nasser,7
great-grandson,2
farmingtil,1
prewir,1
cord,1
johanneson,1
114.7,1
211.5,1
steelcas,1
hackett,1
cubicl,1
movabl,1
17-year,1
haworth,1
pre-wir,1
montari,1
gail,1
possibilti,1
talon,1
"177,707",1
recchia,1
shawn,1
toluca,1
sebr,1
galant,1
robinet,2
"19,931",1
crimp,2
19-day,1
over-tim,1
straight-tim,2
autowork,5
pre-strik,1
taillight,2
years.,2
wiper,2
darwinian,2
actuat,2
leuliett,3
sober,3
auburn,2
divestitur,3
merkenich,1
non-ford,1
broth,1
front-driv,1
devin,2
kohr,1
fast-ris,1
englehart,1
booker,1
rear-driv,1
medium-car,1
beeen,1
cost-cutt,2
parry-jon,1
plaform,1
large/luxuri,1
dunton,1
teamster,2
"41,002",2
impound,3
hoffa,2
tabul,2
carey,2
mara,2
mail-in,2
"2,800.",1
quindel,2
million-memb,2
"485,605",2
teamsterg,2
zack,2
"511,268",2
dmv,2
polk,3
45-day,2
r.l,2
good-faith,1
"170,000",3
lemon,2
liftgat,1
90-pound,3
"581,686",1
1984-95,1
voyag,3
low-spe,3
windstar,3
"621,000",3
inaccur,1
shear,3
"1,271,575",1
motoren-werk,1
lift-gat,1
1991-1993,3
327,8
signfic,2
"5,500.",1
kelsey-hay,2
34.75,2
demot,2
"23,801",2
"5,236",2
detroit/hamtramck,2
autodata,2
deibel,1
wisc.,1
blumberg,2
foundyl,2
cad/cam,2
c3p,2
catia,2
lobo,2
computer-simul,2
claud,2
sdrc,2
half-day,2
daratech,2
bienkowski,2
milford,2
"1,435,000.",2
"1,452,000",2
558,3
automotov,1
eek,2
usl,2
tinson,1
lorain,1
chop,2
wide-spread,1
non-,1
great-,1
no-,1
slk,1
zx2,1
four-seat,1
middlebrook,2
blare,1
c-class,1
xk8,1
clk,1
roadster,1
"38,060",1
16-valv,1
camshaft,1
vett,1
wixom,3
sheldon,1
sadden,2
izzard,2
gunman,3
boyfriend,2
57-year,1
badg,3
haller,1
viii,3
uncommon,1
atkin,2
darrel,2
hard-work,1
greenfield,1
estrang,2
rewey,3
"2,208,057",2
"177,803",1
penal,1
lechtzin,1
haggle-fre,1
sawyer,1
och,1
pressure-fre,1
multibillion-dollar,1
norcross,1
shockwav,1
noteworthi,1
amherst,1
"20,374",1
sport/utilti,1
100th,2
camri,2
101st,1
nemisi,1
sienna,2
bussman,2
cr-v,2
front-wheel,2
110-115,2
virag,1
arborn,1
janicki,1
axel,1
stylis,1
outshin,1
"2,085,000",1
rancor,1
unsual,1
30.4,1
396.7,1
losh,1
new-model,1
"5,911",1
"10,297",1
"1,182,000",1
"1,235,000.",1
"2,060,000",1
1.57,4
"214,906",1
"230,111",1
pro-hoffa,1
"176,339",1
"215,276",1
15.7,3
"865,378.",1
"912,037",1
"205,393.",1
"61,213",1
"402,420",1
"8,722",1
"49,121",1
"68,934",1
1972.,1
"92,918",1
rotondo,1
"420,408",1
"187,144",1
"74,914",1
"74,860.",1
"144,180.",1
"33,995",1
sleek-look,1
drive-away,1
anti-lock,1
36-month,1
lead-acid,1
12-volt,1
two-passeng,1
wall-mount,1
auto-haul,1
labour-intens,1
suzuki,1
prizm,1
fremont,1
chevrolet-geo,1
nummi,1
"188,000",1
sub-categori,1
"77,000",2
ingersol,1
scheidt,1
seiner,1
cami,1
"206,491.",1
geo,1
corolla,1
"177,073",1
14.9,1
"95,022",1
"2,271,022",1
"6,582",1
"108,533",1
"179,628",1
"11,072",1
"42,835",1
bosch,1
oswald,1
meticul,1
cowork,1
committeemen,1
standoff,2
christi,3
aker,1
mich,1
assault-typ,2
saiid,1
sgt,2
foreman,1
wwj,2
rampag,2
draining,1
goodlein,1
ammo,2
camouflag,1
reload,2
resolt,1
atoma,1
326.,1
hulsey,1
"5,100",1
markham,1
kari,1
torok,1
repoort,1
"127,870",1
model-year,1
"186,306.",1
"7,349",1
euphor,2
wrangler,1
"176,184",1
"10,361.",1
"58,255",1
35-day,1
594,1
leari,1
inger,1
hazel,1
8:30,1
deadin,1
est/1330,1
1.11,1
lobacarro,1
howe,1
1/2-hour,1
drainag,1
29-year-old,1
vahanian,1
fragement,1
"35,000-square-foot",1
spill-ov,1
computer-intens,1
landlord,2
uaw-ford,1
modesti,5
strident,2
hand-on-heart,1
kingmak,6
1937,6
counsellor,4
bristli,1
fok,6
expatri,6
frought,2
conjur,1
spine,1
handover-rel,1
convey,2
trash,2
pre-handov,1
toughli,1
laissez,1
pander,1
1997-relat,1
cayman,3
264,1
guffaw,1
fallaci,1
domicil,3
over-regul,1
barb,1
tien,1
tu,3
983,2
tsang,15
conservative-mind,2
reprehens,2
ex-lawmak,1
yok-s,6
elsi,3
wing-tat,1
yellowbird,1
abettor,1
loudli,3
anti-constitut,2
beijing-appoint,2
ex-app,1
rev,1
glaringli,1
preordain,5
burial,1
fung,1
whim,1
shui,1
abomin,1
kin-sh,3
inauspici,3
interrog,1
bail-out,1
chinese-sponsor,1
simplist,1
cantones,3
charismat,3
plural,1
shanghaines,1
helmsman,2
profoundli,1
"180,000-member",1
quip,2
blot,1
carve-up,1
resoundingli,2
snuff,3
under-the-t,1
beaten,1
saddest,1
lame,3
clincher,1
tung-the-victor,2
43.4,1
h-share,1
plege,1
loudest,2
chinese-control,2
82.2,1
ordin,2
loh,1
stage-manag,1
mumbl,1
radical-left,1
overlord,1
mcglynn,1
untrammel,1
chun-i,1
metropoli,2
gameplan,1
leader-design,1
enzhu,1
hom,1
54.,5
non-chines,2
sleigh,1
fairi,1
yuletid,1
merriment,1
facad,1
fundrais,1
fanciest,1
furl,2
wax,1
red-cloak,1
exorbit,1
quasi-autonom,2
pre-nostalgia,1
rickshaw,1
150-plu,1
melancholi,1
whiff,1
reindeer,1
skylin,1
supper,2
underprivileg,1
easter,1
brim,1
resound,3
self-confid,1
through-train,1
envi,3
investitur,1
effortlessli,1
gazet,1
anti-democrat,1
helium-fil,1
cession,1
dorothi,2
yiu-chu,1
british-rul,2
visa-fre,1
abod,4
garrett,4
ambasador,1
balloch,1
hodler,1
cornish,2
bombshel,1
yuk-kai,1
flap,1
furious,2
laway,1
communist-styl,2
38-page,1
tung-chan,1
c.i,1
967,3
quizz,4
commmun,2
service-bas,2
executive-l,2
independent-mind,2
traips,2
spiki,3
sportswear,2
eve-of-vot,1
67-year-old,2
arbit,1
prerog,2
interpol,1
seeker,1
banner-wav,1
dab,1
cermoni,1
tsing,1
sadli,3
regiment,1
globe-girdl,1
stafford,1
lavend,1
consulate-gener,1
heir-to-the-thron,1
stonecutt,1
1st,1
falkland,1
outli,1
brittania,1
colonel-in-chief,1
staffordshir,1
ensign,1
china-pick,1
home-grown,1
sanctuari,1
243,1
set-up,3
daw,1
century-and-a-half-old,1
pull-out,1
gurkha,1
wah,1
szeto,1
lingnan,1
grassoot,1
manchu,1
secess,4
fruitless,1
ludicr,1
zuo,2
k.c,1
30/juli,1
kwong,3
po,2
oath,1
yip,1
working-level,1
welter,1
undiplomat,1
joust,1
decri,1
tantamount,1
dissident-styl,1
shambaugh,1
back-burn,1
china-taiwan,1
masashi,1
nishihara,1
diplomaci,1
coerciv,1
flashpoint,1
reintegr,1
riper,1
watersh,3
flareup,1
europe/east,1
vilifi,1
1946.,1
cosmopolitan,1
thailand-bas,1
limthongul,1
apolit,1
half-truth,1
kong-born,1
socialit,1
up-and-com,1
yew,1
shuyi,1
newsstand,1
rediscov,1
arrow,1
polem,1
pictogram,1
sondhi,1
catwalk,1
ancestri,1
connot,1
well-heel,1
diaspora,1
fifty-four,1
naisbitt,1
high-societi,1
megatrend,1
zhong,1
shing,1
m.,1
"56,000",1
vogu,1
kuan,1
fast-emerg,1
esquir,1
heung,1
kwok-him,2
obedi,1
unionist,1
ip,2
229,1
shimin,1
china-born,1
british-appoint,1
c.k,1
thump,1
35.7,1
one-hors,1
ticklish,1
82.,1
boxer,1
suffrag,1
chinese-fund,1
seneca,1
seneca-typ,1
whiski,5
coca-cola,3
idv,4
shopfloor,1
grandmet,5
vintner,3
pillsburi,5
unig,6
lamb,1
aginst,1
43.1,2
6437,16
vale,2
fast-expand,1
pie,5
wiseman,1
51p,1
goodfella,2
marjor,1
jo,2
mad-cow,2
2.0-3.0,1
1.493,2
1.638,1
1.04-1.06,1
thereabout,1
vitner,2
1630,1
ice-cream,2
unpleas,2
918,2
hain,2
igloo,1
"1,350",1
502,2
grit,2
diversey,4
omo,2
newboult,2
75p,1
nigerian,2
persil,1
"1,317-1/2p",1
42-1/2p,1
icecream,2
utterli,3
vitalit,2
wincanton,1
431p,1
60.6,2
hargrav,2
margarin,2
butterli,2
101.1,1
bacon,2
pea,2
malton,2
spect,1
bonita,2
taco,2
44.1,2
buckland,1
thickest,1
26.5,2
ivel,2
suntori,1
